

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2025-04-12T14:47:45PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
16779|WISEA J115606.38+562626.5|179.02649 |  56.44061 |QSO|544453| 1.816100 |SLS |20.0g|  0.000|21|0|42|8|12|8|0
16780|WISEA J115606.54+532824.8|179.02728 |  53.47356 |QSO|504438| 1.682623 |SLS |19.2g|  0.000|30|0|38|8|14|8|0
16781|WISEA J115606.91+554922.4|179.02878 |  55.82294 |QSO|209100| 0.697483 |SLS |20.5g|  0.000|21|0|41|8|12|8|0
16782|FBQS J115607.8+373414|179.03270 |  37.57082 |QSO|729273| 2.432594 |SLS |18.4g|  0.000|40|0|47|16|17|8|0
16783|WISEA J115608.56+320551.2|179.03570 |  32.09756 |QSO|408412| 1.362314 |SLS |19.5g|  0.000|22|0|45|9|10|8|0
16784|WISEA J115610.01+305200.1|179.04158 |  30.86663 |QSO|684702| 2.283921 |SLS |20.8g|  0.000|5|0|12|3|2|0|0
16785|WISEA J115610.19+334258.1|179.04246 |  33.71617 |QSO|260867| 0.870158 |SLS |18.9g|  0.000|25|0|41|9|12|8|0
16786|WISEA J115610.55+583200.4|179.04397 |  58.53346 |QSO|299262| 0.998231 |SLS |18.5g|  0.000|30|0|46|10|14|8|0
16787|WISEA J115611.06+491118.3|179.04611 |  49.18844 |*|210787| 0.703108 |SLS |20.5g|  0.000|7|0|23|6|5|4|0
16788|WISEA J115611.54+423756.7|179.04813 |  42.63226 |QSO|1002408| 3.343673 |SLS |20.7g|  0.000|23|0|38|7|13|8|0
16789|WISEA J115612.52+342003.3|179.05219 |  34.33426 |*|619072| 2.065000 |PUN |19.5g|  0.000|4|0|21|4|1|4|0
16790|WISEA J115613.00+342604.4|179.05419 |  34.43458 |*|381625| 1.272964 |SLS |20.4g|  0.000|4|0|17|3|2|4|0
16791|WISEA J115613.06+541110.2|179.05442 |  54.18617 |QSO|409007| 1.364300 |SLS |19.3g|  0.000|30|0|38|8|14|8|0
16792|WISEA J115613.40+564126.7|179.05572 |  56.69056 |QSO|654014| 2.181556 |SLS |20.2g|  0.000|21|0|42|9|13|8|0
16793|WISEA J115614.46+383822.7|179.06027 |  38.63965 |QSO|641186| 2.138765 |SLS |19.2g|  0.000|23|0|38|8|12|8|0
16794|WISEA J115614.85+344025.0|179.06191 |  34.67364 |QSO| 64733| 0.215925 |SLS |18.7g|  0.000|15|0|43|8|5|8|1
16795|WISEA J115615.03+571325.3|179.06266 |  57.22371 |*|148347| 0.494833 |SUN |19.9g|  0.000|9|0|21|6|6|4|0
16796|WISEA J115615.19+323932.5|179.06330 |  32.65905 |QSO|482366| 1.609001 |SLS |18.7g|  0.000|25|0|42|8|11|8|0
16797|WISEA J115615.29+363442.5|179.06375 |  36.57850 |G| 89840| 0.299674 |SLS |18.9g|  0.000|17|0|59|9|8|8|0
16798|WISEA J115615.70+444624.7|179.06542 |  44.77353 |QSO|484731| 1.616890 |SLS |18.7g|  0.000|25|0|42|9|12|8|0
16799|SDSS J115616.64+315012.6|179.06936 |  31.83686 |*|701271| 2.339187 |SLS |21.7g|  0.000|8|0|5|3|2|4|0
16800|WISEA J115616.89+501910.4|179.07041 |  50.31957 |*|263937| 0.880398 |SLS |20.6g|  0.000|6|0|21|5|4|4|0
16801|WISEA J115617.77+373335.9|179.07395 |  37.56009 |QSO|535892| 1.787544 |SLS |20.1g|  0.000|19|0|38|6|10|6|0
16802|[HB89] 1153+534|179.07710 |  53.14519 |QSO|524547| 1.749700 |SLS |20.3 |  0.000|15|0|18|3|3|4|0
16803|[HB89] 1153+317|179.07810 |  31.46801 |QSO|125143| 0.417431 |SLS |19.1g|  0.000|133|3|87|24|14|8|0
16804|WISEA J115618.98+410734.8|179.07900 |  41.12636 |QSO|537219| 1.791969 |SLS |20.5g|  0.000|19|0|38|6|10|8|0
16805|WISEA J115619.48+384557.4|179.08120 |  38.76596 |QSO|230303| 0.768209 |SLS |19.1g|  0.000|24|0|41|8|11|8|0
16806|WISEA J115619.49+460313.8|179.08124 |  46.05386 |QSO|371016| 1.237575 |SLS |18.3g|  0.000|28|0|46|9|11|8|0
16807|WISEA J115619.52+493510.5|179.08135 |  49.58627 |*|235923| 0.786955 |SUN |20.4g|  0.000|8|0|21|6|6|4|0
16808|WISEA J115619.54+470916.4|179.08144 |  47.15457 |QSO|353061| 1.177683 |SLS |21.5g|  0.000|20|0|37|6|10|8|0
16809|SDSS J115620.00+345823.7|179.08335 |  34.97327 |*|845879| 2.821547 |SLS |21.1g|  0.000|9|0|5|3|3|4|0
16810|WISEA J115620.93+330700.6|179.08724 |  33.11684 |QSO|1070924| 3.572216 |SLS |20.5g|  0.000|34|0|38|12|18|8|0
16811|WISEA J115621.03+313222.8|179.08772 |  31.53971 |QSO|868777| 2.897928 |SLS |20.0g|  0.000|31|0|38|12|17|8|0
16812|SDSS J115623.21+324058.7|179.09675 |  32.68298 |*|702499| 2.343284 |SLS |20.1g|  0.000|11|0|5|4|3|4|0
16813|WISEA J115623.80+445653.8|179.09917 |  44.94830 |QSO|156282| 0.521301 |SLS |19.2g|  0.000|27|0|48|9|12|8|0
16814|WISEA J115624.47+373017.3|179.10218 |  37.50500 |QSO|551256| 1.838791 |SLS |20.3g|  0.000|20|0|38|6|9|8|0
16815|WISEA J115624.75+380608.3|179.10313 |  38.10232 |QSO|130605| 0.435652 |SLS |19.9g|  0.000|10|0|44|6|7|8|0
16816|WISEA J115624.75+375322.2|179.10314 |  37.88950 |QSO|1128547| 3.764427 |SLS |20.1g|  0.000|34|0|38|13|18|8|0
16817|WISEA J115625.71+353004.2|179.10717 |  35.50117 |QSO|350180| 1.168075 |SLS |18.9g|  0.000|26|0|37|8|12|8|0
16818|WISEA J115626.65+563657.3|179.11107 |  56.61592 |QSO|334733| 1.116550 |SLS |18.9g|  0.000|29|0|41|8|12|8|0
16819|WISEA J115627.85+543523.3|179.11608 |  54.58982 |QSO|493548| 1.646300 |SLS |18.8g|  0.000|30|0|38|9|15|8|0
16820|WISEA J115630.08+425254.7|179.12535 |  42.88187 |QSO|303900| 1.013700 |SLS |17.2g|  0.000|29|0|51|9|11|8|0
16821|WISEA J115630.24+403324.2|179.12601 |  40.55672 |QSO|227222| 0.757931 |SLS |20.5g|  0.000|18|0|41|7|9|8|0
16822|SDSS J115630.30+344240.5|179.12629 |  34.71128 |*|811929| 2.708304 |SLS |21.6g|  0.000|7|0|5|3|2|4|0
16823|WISEA J115630.77+582144.0|179.12823 |  58.36222 |QSO|620156| 2.068616 |SLS |20.3g|  0.000|19|0|38|5|10|8|0
16824|WISEA J115631.71+495154.6|179.13213 |  49.86518 |*|306183| 1.021316 |SLS |20.0g|  0.000|6|0|21|5|3|4|0
16825|WISEA J115631.91+424912.1|179.13299 |  42.82003 |QSO|207132| 0.690917 |SLS |18.1g|  0.000|30|0|59|10|13|8|0
16826|WISEA J115632.33+471924.9|179.13474 |  47.32360 |QSO|950716| 3.171246 |SLS |19.6g|  0.000|30|0|38|9|14|8|0
16827|WISEA J115632.51+555925.8|179.13548 |  55.99051 |G| 86953| 0.290045 |SUN |20.2g|  0.000|8|0|32|7|6|4|0
16828|WISEA J115632.59+350323.9|179.13582 |  35.05666 |QSO|170039| 0.567189 |SLS |18.7g|  0.000|24|0|41|8|11|8|0
16829|WISEA J115634.30+545730.4|179.14294 |  54.95845 |G|137142| 0.457456 |SUN |20.7g|  0.000|7|0|27|5|5|4|0
16830|WISEA J115635.42+371032.3|179.14761 |  37.17565 |QSO|207767| 0.693035 |SLS |19.0g|  0.000|24|0|41|9|12|8|0
16831|WISEA J115637.70+362100.7|179.15711 |  36.35020 |QSO|1143361| 3.813841 |SLS |22.0g|  0.000|27|0|38|8|14|8|0
16832|WISEA J115638.56+540926.7|179.16067 |  54.15744 |QSO|445761| 1.486900 |SLS |19.1g|  0.000|31|0|38|8|14|8|0
16833|WISEA J115640.07+325656.4|179.16714 |  32.94897 |*|713533| 2.380090 |SLS |19.8g|  0.000|13|0|17|5|4|4|0
16834|WISEA J115640.36+573524.6|179.16817 |  57.59019 |QSO| 98751| 0.329399 |SLS |19.3g|  0.000|24|0|65|12|14|8|0
16835|WISEA J115640.48+413741.1|179.16870 |  41.62808 |QSO|628115| 2.095165 |SLS |20.2g|  0.000|20|0|38|6|10|8|0
16836|WISEA J115641.24+451528.9|179.17184 |  45.25805 |G| 45337| 0.151227 |SLS |18.4g|  0.000|16|0|66|11|5|10|0
16837|WISEA J115641.24+423228.8|179.17187 |  42.54133 |QSO|501580| 1.673090 |SLS |18.7g|  0.000|25|0|42|8|11|8|0
16838|WISEA J115641.69+521648.0|179.17372 |  52.28003 |*|246958| 0.823763 |SLS |20.4g|  0.000|6|0|17|4|4|4|0
16839|WISEA J115641.83+370923.9|179.17432 |  37.15667 |*|501780| 1.673758 |SLS |19.9g|  0.000|6|0|17|3|2|4|0
16840|WISEA J115642.22+324030.6|179.17583 |  32.67511 |*|815942| 2.721690 |SLS |20.3g|  0.000|10|0|17|5|3|4|0
16841|WISEA J115642.85+494656.4|179.17855 |  49.78235 |QSO|203036| 0.677255 |SLS |19.0g|  0.000|24|0|41|8|11|8|0
16842|WISEA J115643.68+393914.2|179.18203 |  39.65397 |QSO|458607| 1.529747 |SLS |19.4g|  0.000|24|0|41|8|11|8|0
16843|WISEA J115644.36+365657.2|179.18484 |  36.94923 |QSO|802032| 2.675289 |SLS |20.3g|  0.000|31|0|41|11|14|8|0
16844|WISEA J115644.89+394030.4|179.18706 |  39.67512 |QSO|585152| 1.951856 |SLS |19.9g|  0.000|20|0|38|6|10|8|0
16845|WISEA J115646.56+423807.5|179.19401 |  42.63542 |G| 25057| 0.083581 |SLS |18.3g|  0.000|41|0|74|16|14|10|0
16846|WISEA J115646.76+345441.3|179.19484 |  34.91147 |QSO|894430| 2.983497 |SLS |20.5g|  0.000|29|0|41|9|12|8|0
16847|WISEA J115646.84+344949.5|179.19519 |  34.83043 |*|574327| 1.915747 |SLS |19.9g|  0.000|4|0|17|3|2|4|0
16848|WISEA J115646.87+311459.0|179.19530 |  31.24972 |QSO|185387| 0.618385 |SLS |18.4g|  0.000|27|0|51|11|13|8|0
16849|WISEA J115647.06+452255.9|179.19609 |  45.38221 |QSO|238116| 0.794271 |SLS |18.5g|  0.000|25|0|45|8|10|8|0
16850|WISEA J115647.51+443734.8|179.19797 |  44.62634 |QSO|116516| 0.388657 |SLS |18.9g|  0.000|27|0|55|10|11|8|0
16851|WISEA J115647.54+572505.4|179.19810 |  57.41818 |QSO|428369| 1.428885 |SLS |19.7g|  0.000|22|0|42|7|11|8|0
16852|WISEA J115648.12+351754.8|179.20049 |  35.29857 |QSO|649294| 2.165812 |SLS |20.0g|  0.000|17|0|38|5|9|8|0
16853|WISEA J115648.15+570854.3|179.20066 |  57.14843 |QSO|576615| 1.923380 |SLS |19.9g|  0.000|31|0|43|10|15|8|0
16854|WISEA J115648.22+420838.5|179.20096 |  42.14405 |QSO|355980| 1.187422 |SLS |20.4g|  0.000|19|0|41|6|9|8|1
16855|WISEA J115648.68+472255.0|179.20283 |  47.38195 |QSO|484029| 1.614548 |SLS |18.9g|  0.000|25|0|42|9|12|8|0
16856|SDSS J115648.89+412139.2|179.20371 |  41.36093 |*|863974| 2.881908 |SLS |21.7g|  0.000|8|0|5|5|4|4|0
16857|WISEA J115650.25+394638.2|179.20939 |  39.77729 |QSO|530657| 1.770082 |SLS |20.5g|  0.000|19|0|38|6|10|8|0
16858|WISEA J115650.73+435521.0|179.21146 |  43.92261 |QSO|606122| 2.021806 |SLS |20.4g|  0.000|31|0|46|13|10|8|0
16859|WISEA J115651.36+370718.4|179.21400 |  37.12178 |QSO|481114| 1.604822 |SLS |20.0g|  0.000|20|0|42|8|11|8|0
16860|WISEA J115652.82+425137.7|179.22009 |  42.86048 |QSO|372977| 1.244116 |SLS |18.2g|  0.000|24|0|42|9|11|8|0
16861|WISEA J115652.96+560055.6|179.22068 |  56.01545 |*|243028| 0.810655 |SLS |21.0g|  0.000|6|0|17|4|4|4|0
16862|WISEA J115653.41+335806.3|179.22258 |  33.96843 |*|236931| 0.790316 |SUN |19.5g|  0.000|10|0|21|6|6|4|0
16863|WISEA J115653.48+333147.0|179.22285 |  33.52974 |QSO| 66386| 0.221439 |SLS |18.4g|  0.000|30|0|80|16|11|10|0
16864|WISEA J115654.50+330900.1|179.22727 |  33.15011 |*|701688| 2.340578 |SLS |20.2g|  0.000|15|0|17|7|6|4|0
16865|WISEA J115655.10+363918.8|179.22962 |  36.65523 |*|253157| 0.844441 |SLS |19.8g|  0.000|6|0|21|4|2|4|0
16866|WISEA J115655.39+505724.3|179.23082 |  50.95677 |QSO|485455| 1.619305 |SLS |19.5g|  0.000|23|0|42|7|10|8|0
16867|WISEA J115655.69+310727.5|179.23207 |  31.12431 |QSO|891196| 2.972709 |SLS |19.3g|  0.000|35|0|39|15|19|8|0
16868|WISEA J115658.16+304343.4|179.24234 |  30.72874 |QSO|340364| 1.135333 |SLS |18.4g|  0.000|20|0|25|9|12|4|0
16869|WISEA J115658.80+350624.7|179.24501 |  35.10688 |QSO|681945| 2.274725 |SLS |19.6g|  0.000|31|0|38|9|11|8|0
16870|WISEA J115659.28+542432.5|179.24703 |  54.40903 |*|642761| 2.144020 |SLS |19.6g|  0.000|4|0|17|5|4|4|0
16871|WISEA J115659.41+550159.4|179.24757 |  55.03319 |G| 89064| 0.297085 |SLS |19.7g|  0.000|7|0|27|7|8|4|0
16872|WISEA J115659.59+551308.2|179.24830 |  55.21895 |QSO|925106| 3.085821 |SLS |19.5g|  0.000|43|0|51|17|20|8|0
16873|WISEA J115700.25+483515.1|179.25104 |  48.58753 |QSO|609143| 2.031883 |SLS |18.7g|  0.000|30|0|44|11|14|8|0
16874|B2 1154+33|179.25247 |  32.74939 |QSO|145772| 0.486244 |SLS |18.4g|  0.000|50|0|64|20|16|8|0
16875|WISEA J115700.80+411902.1|179.25337 |  41.31727 |QSO|639407| 2.132832 |SLS |19.6g|  0.000|20|0|38|6|10|8|0
16876|SDSS J115701.48+373105.6|179.25620 |  37.51824 |*|933783| 3.114765 |SLS |21.7g|  0.000|8|0|5|3|2|4|0
16877|WISEA J115701.89+562145.0|179.25801 |  56.36247 |QSO|651641| 2.173640 |SLS |20.0g|  0.000|23|0|38|8|13|8|0
16878|SDSS J115701.95+415854.3|179.25817 |  41.98176 |QSO|602900| 2.011056 |SLS |19.3g|  0.000|23|0|30|7|11|8|0
16879|WISEA J115702.82+394021.6|179.26176 |  39.67268 |QSO|292558| 0.975868 |SLS |18.3g|  0.000|24|0|41|8|11|8|0
16880|WISEA J115702.84+475929.7|179.26187 |  47.99160 |QSO|523797| 1.747199 |SLS |19.1g|  0.000|28|0|42|10|13|8|0
16881|WISEA J115702.93+393659.8|179.26222 |  39.61662 |QSO|248767| 0.829796 |SLS |20.2g|  0.000|18|0|41|7|10|8|0
16882|SDSS J115703.23+383333.5|179.26348 |  38.55931 |*|702362| 2.342826 |SLS |21.2g|  0.000|8|0|5|3|2|4|0
16883|WISEA J115703.45+481056.2|179.26439 |  48.18228 |QSO|330400| 1.102094 |SLS |19.7g|  0.000|22|0|42|7|8|8|0
16884|WISEA J115704.62+394251.0|179.26966 |  39.71412 |QSO|570051| 1.901485 |SLS |20.1g|  0.000|21|0|38|7|11|8|0
16885|SDSS J115705.67+520828.3|179.27367 |  52.14120 |QSO|  7954| 0.026533 |SLS |20.3g|  0.000|33|0|26|8|15|8|0
16886|WISEA J115705.82+560749.5|179.27428 |  56.13042 |QSO|195976| 0.653704 |SLS |18.7g|  0.000|31|0|41|11|17|8|0
16887|WISEA J115706.03+424912.4|179.27515 |  42.82012 |QSO|534125| 1.781649 |SLS |18.4g|  0.000|27|0|46|11|13|8|0
16888|WISEA J115706.88+312313.1|179.27868 |  31.38699 |QSO|724853| 2.417848 |SLS |19.0g|  0.000|32|0|42|12|15|8|0
16889|WISEA J115707.34+333258.0|179.28059 |  33.54945 |QSO|676916| 2.257949 |SLS |19.0g|  0.000|38|0|59|14|15|8|0
16890|WISEA J115707.39+463601.9|179.28082 |  46.60054 |*|144094| 0.480646 |SLS |19.3g|  0.000|7|0|21|5|4|4|0
16891|WISEA J115710.55+582228.5|179.29398 |  58.37460 |QSO|635882| 2.121075 |SLS |19.5g|  0.000|23|0|42|7|11|8|0
16892|WISEA J115711.09+553445.9|179.29622 |  55.57944 |QSO|513101| 1.711520 |SLS |19.2g|  0.000|41|0|44|14|19|8|1
16893|WISEA J115713.05+535312.9|179.30438 |  53.88692 |QSO| 81847| 0.273013 |SLS |19.1g|  0.000|15|0|62|9|6|8|1
16894|WISEA J115713.06+515511.7|179.30446 |  51.91992 |QSO|169188| 0.564349 |SLS |19.3g|  0.000|31|0|43|11|17|8|1
16895|WISEA J115715.02+371532.2|179.31260 |  37.25895 |QSO|434478| 1.449264 |SLS |19.3g|  0.000|22|0|42|9|11|8|0
16896|WISEA J115715.23+565621.9|179.31347 |  56.93944 |QSO|301717| 1.006420 |SLS |20.1g|  0.000|22|0|41|9|12|8|0
16897|WISEA J115715.31+461354.9|179.31382 |  46.23192 |*|269870| 0.900188 |SLS |21.2g|  0.000|6|0|17|4|3|4|0
16898|WISEA J115715.52+470309.6|179.31468 |  47.05267 |QSO|217375| 0.725086 |SLS |18.1g|  0.000|32|0|56|11|13|8|0
16899|WISEA J115715.94+314620.1|179.31667 |  31.77227 |*|669737| 2.234003 |SLS |20.5g|  0.000|9|0|21|5|3|4|0
16900|WISEA J115716.34+510221.6|179.31811 |  51.03934 |QSO|248528| 0.829000 |SLS |17.9g|  0.000|29|0|47|12|14|8|0
16901|WISEA J115716.64+553756.7|179.31934 |  55.63243 |QSO|382274| 1.275130 |SLS |18.9g|  0.000|43|0|49|12|16|6|0
16902|WISEA J115717.49+311223.9|179.32290 |  31.20666 |QSO|596974| 1.991292 |SLS |18.8g|  0.000|23|0|46|10|12|8|0
16903|WISEA J115718.31+561135.5|179.32632 |  56.19320 |QSO|490769| 1.637030 |SLS |18.5g|  0.000|32|0|48|11|15|8|0
16904|2MASS J11571852+3102562|179.32719 |  31.04897 |G| 47323| 0.157854 |SLS |18.1g|  0.000|8|0|25|7|6|4|1
16905|WISEA J115719.02+422154.9|179.32926 |  42.36527 |*|205266| 0.684692 |SUN |19.7g|  0.000|8|0|21|6|6|4|0
16906|WISEA J115720.41+340334.3|179.33505 |  34.05955 |*|603146| 2.011878 |SLS |19.7g|  0.000|11|0|17|5|4|4|0
16907|WISEA J115720.44+351312.0|179.33521 |  35.22000 |QSO|344465| 1.149011 |SLS |19.3g|  0.000|26|0|41|9|11|6|0
16908|WISEA J115720.60+340750.4|179.33585 |  34.13069 |QSO|711255| 2.372490 |SLS |18.9g|  0.000|30|0|38|7|11|8|0
16909|WISEA J115721.37+361003.9|179.33905 |  36.16775 |QSO|489659| 1.633328 |SLS |19.1g|  0.000|23|0|46|10|11|8|0
16910|WISEA J115722.49+344147.9|179.34374 |  34.69665 |*|786629| 2.623911 |SLS |18.5g|  0.000|12|0|17|7|5|4|0
16911|WISEA J115722.93+455312.8|179.34556 |  45.88689 |QSO|379160| 1.264741 |SLS |19.0g|  0.000|25|0|42|8|11|8|0
16912|WISEA J115723.73+392617.7|179.34888 |  39.43825 |QSO|304586| 1.015989 |SLS |19.3g|  0.000|22|0|40|8|11|8|0
16913|WISEA J115724.62+321005.6|179.35262 |  32.16824 |QSO|387874| 1.293808 |SLS |19.9g|  0.000|26|0|43|10|12|8|0
16914|WISEA J115726.15+355542.6|179.35899 |  35.92852 |*|205853| 0.686652 |SUN |21.1g|  0.000|11|0|20|6|7|4|0
16915|WISEA J115726.17+434953.4|179.35908 |  43.83152 |QSO|478393| 1.595748 |SLS |19.6g|  0.000|30|0|49|13|15|8|0
16916|WISEA J115726.21+332419.9|179.35924 |  33.40555 |*|908195| 3.029411 |SLS |20.1g|  0.000|10|0|36|10|6|5|0
16917|WISEA J115726.53+540905.4|179.36058 |  54.15150 |QSO|396925| 1.324000 |SLS |19.2g|  0.000|31|0|38|8|14|8|0
16918|B3 1154+435|179.36501 |  43.30177 |QSO| 68987| 0.230117 |SLS |18.1g|  0.000|57|0|89|24|19|8|0
16919|WISEA J115728.07+414127.1|179.36700 |  41.69089 |QSO|215632| 0.719270 |SLS |20.0g|  0.000|18|0|37|6|10|8|0
16920|WISEA J115728.14+523835.3|179.36728 |  52.64316 |QSO|191754| 0.639621 |SLS |19.2g|  0.000|33|0|37|10|16|8|0
16921|WISEA J115728.60+362936.7|179.36920 |  36.49354 |*|752670| 2.510637 |SLS |19.8g|  0.000|3|0|17|3|1|4|0
16922|WISEA J115728.70+362238.3|179.36962 |  36.37733 |QSO|513422| 1.712590 |SLS |19.3g|  0.000|27|0|42|10|13|8|0
16923|SDSS J115728.91+314644.5|179.37049 |  31.77905 |QSO|905186| 3.019376 |SLS |     |  0.000|7|0|0|2|3|0|0
16924|WISEA J115729.43+490741.9|179.37264 |  49.12831 |QSO|273372| 0.911870 |SLS |19.0g|  0.000|30|0|61|10|13|9|0
16925|WISEA J115729.70+495940.2|179.37377 |  49.99453 |QSO|509330| 1.698942 |SLS |17.7g|  0.000|31|0|47|14|16|8|0
16926|WISEA J115729.83+544844.3|179.37431 |  54.81233 |*|266760| 0.889814 |SLS |19.6g|  0.000|6|0|17|5|5|4|0
16927|WISEA J115731.02+504430.6|179.37927 |  50.74185 |G|186245| 0.621245 |SUN |20.5g|  0.000|6|0|27|5|5|4|0
16928|WISEA J115731.55+544125.9|179.38147 |  54.69054 |QSO|471577| 1.573012 |SLS |19.6g|  0.000|29|0|38|8|13|8|0
16929|WISEA J115731.75+393447.5|179.38236 |  39.57990 |QSO|627903| 2.094458 |SLS |19.3r|  0.000|18|0|21|6|8|4|0
16930|WISEA J115732.58+350144.2|179.38579 |  35.02896 |*|300010| 1.000726 |SLS |19.9g|  0.000|4|0|21|4|2|4|0
16931|WISEA J115732.88+540040.9|179.38704 |  54.01138 |*|247903| 0.826914 |SLS |19.3g|  0.000|9|0|17|5|6|4|0
16932|WISEA J115733.92+580733.2|179.39133 |  58.12589 |QSO|539571| 1.799816 |SLS |20.3g|  0.000|21|0|38|6|10|8|0
16933|WISEA J115734.42+352836.5|179.39345 |  35.47683 |QSO|116616| 0.388989 |SLS |18.9g|  0.000|20|0|57|9|9|8|0
16934|WISEA J115735.36+371110.8|179.39735 |  37.18635 |QSO|450566| 1.502927 |SLS |19.1g|  0.000|24|0|42|9|12|8|0
16935|WISEA J115735.84+564454.3|179.39934 |  56.74842 |QSO|329772| 1.100000 |SLS |18.5g|  0.000|34|0|41|12|18|8|0
16936|WISEA J115737.10+361315.3|179.40461 |  36.22083 |*|746014| 2.488434 |SLS |20.9g|  0.000|12|0|17|5|5|4|0
16937|WISEA J115737.14+381752.8|179.40479 |  38.29802 |QSO|112392| 0.374899 |SLS |21.8g|  0.000|5|0|50|5|3|8|0
16938|WISEA J115738.35+435308.9|179.40982 |  43.88582 |QSO|362907| 1.210526 |SLS |19.2g|  0.000|31|0|54|12|13|8|0
16939|WISEA J115738.53+435032.7|179.41056 |  43.84244 |G| 49582| 0.165389 |SLS |18.2g|  0.000|14|0|72|12|6|10|0
16940|WISEA J115738.74+363058.5|179.41142 |  36.51627 |QSO|584539| 1.949812 |SLS |18.1g|  0.000|31|0|42|11|15|8|0
16941|ABELL 1423:AMI2012 8|179.41198 |  33.56785 |*|735978| 2.454957 |SLS |19.4g|  0.000|14|0|38|9|5|4|0
16942|WISEA J115739.39+470032.6|179.41415 |  47.00908 |QSO|622218| 2.075495 |SLS |19.6g|  0.000|21|0|41|6|9|8|1
16943|WISEA J115739.48+400230.5|179.41454 |  40.04182 |QSO|452170| 1.508277 |SLS |19.6g|  0.000|19|0|42|7|10|8|0
16944|WISEA J115739.55+593414.3|179.41482 |  59.57065 |G| 51144| 0.170599 |SLS |18.9g|  0.000|15|0|61|11|8|8|0
16945|WISEA J115739.72+540352.3|179.41552 |  54.06454 |*|247790| 0.826540 |SLS |21.7g|  0.000|6|0|17|6|6|4|0
16946|WISEA J115739.89+431956.4|179.41621 |  43.33234 |QSO|108844| 0.363066 |SLS |19.4g|  0.000|19|0|57|9|9|8|0
16947|WISEA J115740.29+572608.9|179.41788 |  57.43583 |QSO|429553| 1.432833 |SLS |19.9g|  0.000|21|0|42|7|10|8|0
16948|WISEA J115740.29+452639.0|179.41791 |  45.44417 |QSO|265679| 0.886211 |SLS |17.5g|  0.000|28|0|47|11|12|8|0
16949|SDSS J115740.47+371609.9|179.41866 |  37.26942 |QSO|692047| 2.308421 |SLS |     |  0.000|8|0|0|2|3|0|0
16950|WISEA J115740.98+364513.1|179.42070 |  36.75397 |*|933633| 3.114264 |SLS |21.4g|  0.000|9|0|17|5|4|4|0
16951|WISEA J115741.07+523945.0|179.42113 |  52.66251 |QSO|366062| 1.221050 |SLS |19.3g|  0.000|33|0|38|11|17|8|0
16952|WISEA J115741.58+575634.6|179.42317 |  57.94286 |QSO|612846| 2.044233 |SLS |20.5g|  0.000|19|0|42|6|11|8|0
16953|WISEA J115741.67+483723.7|179.42366 |  48.62327 |QSO|543378| 1.812515 |SLS |18.9g|  0.000|25|0|42|8|11|8|0
16954|WISEA J115741.89+354718.0|179.42455 |  35.78834 |*|381625| 1.272964 |SLS |20.1g|  0.000|4|0|17|3|2|4|1
16955|WISEA J115742.00+391934.4|179.42503 |  39.32623 |QSO|304008| 1.014063 |SLS |20.1g|  0.000|22|0|37|6|9|8|1
16956|WISEA J115742.88+331601.7|179.42842 |  33.26732 |*|752096| 2.508723 |SLS |20.6g|  0.000|14|0|17|7|6|4|0
16957|WISEA J115743.57+300110.5|179.43157 |  30.01960 |QSO|556620| 1.856683 |SLS |19.6g|  0.000|18|0|21|9|13|4|0
16958|SDSS J115743.89+561828.2|179.43287 |  56.30784 |QSO|387368| 1.292120 |SLS |20.5g|  0.000|20|0|30|7|12|8|0
16959|BE UMa|179.43685 |  48.93838 |!V*|   -44|-0.000148 |SLS |15.8V|  0.000|10|0|37|7|3|4|0
16960|WISEA J115745.23+335503.7|179.43853 |  33.91765 |*|190590| 0.635741 |SUN |20.6g|  0.000|10|0|21|6|6|4|0
16961|WISEA J115745.86+470221.8|179.44110 |  47.03940 |QSO|637183| 2.125414 |SLS |19.2g|  0.000|26|0|42|8|11|8|0
16962|WISEA J115746.14+573501.5|179.44226 |  57.58378 |QSO|665056| 2.218389 |SLS |18.9g|  0.000|29|0|42|9|12|8|1
16963|WISEA J115746.67+501757.9|179.44449 |  50.29944 |QSO|425099| 1.417976 |SLS |19.0g|  0.000|26|0|42|7|11|8|0
16964|WISEA J115749.07+414134.3|179.45448 |  41.69287 |QSO|165664| 0.552596 |SLS |18.6g|  0.000|31|0|50|8|10|8|0
16965|WISEA J115750.07+395327.2|179.45865 |  39.89090 |QSO|383406| 1.278906 |SLS |19.0g|  0.000|24|0|42|8|11|8|0
16966|WISEA J115750.48+342210.2|179.46037 |  34.36951 |*|331749| 1.106596 |SLS |19.7g|  0.000|4|0|20|4|2|4|0
16967|SDSS J115751.86+330350.4|179.46612 |  33.06400 |*|819226| 2.732643 |SLS |21.9g|  0.000|7|0|5|3|2|4|0
16968|WISEA J115752.06+375313.3|179.46712 |  37.88707 |QSO|491913| 1.640844 |SLS |20.3g|  0.000|17|0|38|6|10|8|0
